number_run,timestamp_local,timestamp_utc,collimatore_timestamp_gva,collimatore_timestamp_utc,collimatore131x,collimatore131y,collimatore197x,collimatore197y
21123,2026-06-16 23:35:00+02:00,2026-06-16 21:35:00+00:00,2026-06-16 23:04:42.420000+02:00,2026-06-16 21:04:42.420000+00:00,-3,3,-10,10
21124,2026-06-16 23:49:00+02:00,2026-06-16 21:49:00+00:00,2026-06-16 23:48:53.530000+02:00,2026-06-16 21:48:53.530000+00:00,-5,5,-10,10
21125,2026-06-16 23:50:00+02:00,2026-06-16 21:50:00+00:00,2026-06-16 23:48:53.530000+02:00,2026-06-16 21:48:53.530000+00:00,-5,5,-10,10
21126,2026-06-16 23:53:00+02:00,2026-06-16 21:53:00+00:00,2026-06-16 23:48:53.530000+02:00,2026-06-16 21:48:53.530000+00:00,-5,5,-10,10
21127,2026-06-16 23:55:00+02:00,2026-06-16 21:55:00+00:00,2026-06-16 23:48:53.530000+02:00,2026-06-16 21:48:53.530000+00:00,-5,5,-10,10
21128,2026-06-16 23:58:00+02:00,2026-06-16 21:58:00+00:00,2026-06-16 23:48:53.530000+02:00,2026-06-16 21:48:53.530000+00:00,-5,5,-10,10
21129,2026-06-17 00:01:00+02:00,2026-06-16 22:01:00+00:00,2026-06-16 23:48:53.530000+02:00,2026-06-16 21:48:53.530000+00:00,-5,5,-10,10
21130,2026-06-17 00:15:00+02:00,2026-06-16 22:15:00+00:00,2026-06-17 00:12:44.440000+02:00,2026-06-16 22:12:44.440000+00:00,-5,5,-10,10
21131,2026-06-17 00:18:00+02:00,2026-06-16 22:18:00+00:00,2026-06-17 00:12:44.440000+02:00,2026-06-16 22:12:44.440000+00:00,-5,5,-10,10
21132,2026-06-17 00:20:00+02:00,2026-06-16 22:20:00+00:00,2026-06-17 00:12:44.440000+02:00,2026-06-16 22:12:44.440000+00:00,-5,5,-10,10
21133,2026-06-17 00:23:00+02:00,2026-06-16 22:23:00+00:00,2026-06-17 00:12:44.440000+02:00,2026-06-16 22:12:44.440000+00:00,-5,5,-10,10
21134,2026-06-17 00:26:00+02:00,2026-06-16 22:26:00+00:00,2026-06-17 00:12:44.440000+02:00,2026-06-16 22:12:44.440000+00:00,-5,5,-10,10
21135,2026-06-17 00:33:00+02:00,2026-06-16 22:33:00+00:00,2026-06-17 00:12:44.440000+02:00,2026-06-16 22:12:44.440000+00:00,-5,5,-10,10
21136,2026-06-17 01:07:00+02:00,2026-06-16 23:07:00+00:00,2026-06-17 01:04:05.050000+02:00,2026-06-16 23:04:05.050000+00:00,-5,5,-10,10
21137,2026-06-17 01:11:00+02:00,2026-06-16 23:11:00+00:00,2026-06-17 01:04:05.050000+02:00,2026-06-16 23:04:05.050000+00:00,-5,5,-10,10
21138,2026-06-17 01:15:00+02:00,2026-06-16 23:15:00+00:00,2026-06-17 01:04:05.050000+02:00,2026-06-16 23:04:05.050000+00:00,-5,5,-10,10
21139,2026-06-17 01:42:00+02:00,2026-06-16 23:42:00+00:00,2026-06-17 01:04:05.050000+02:00,2026-06-16 23:04:05.050000+00:00,-5,5,-10,10
21140,2026-06-17 01:49:00+02:00,2026-06-16 23:49:00+00:00,2026-06-17 01:46:47.470000+02:00,2026-06-16 23:46:47.470000+00:00,-5,5,-10,10
21141,2026-06-17 01:52:00+02:00,2026-06-16 23:52:00+00:00,2026-06-17 01:46:47.470000+02:00,2026-06-16 23:46:47.470000+00:00,-5,5,-10,10
21142,2026-06-17 01:56:00+02:00,2026-06-16 23:56:00+00:00,2026-06-17 01:46:47.470000+02:00,2026-06-16 23:46:47.470000+00:00,-5,5,-10,10
21143,2026-06-17 02:00:00+02:00,2026-06-17 00:00:00+00:00,2026-06-17 01:46:47.470000+02:00,2026-06-16 23:46:47.470000+00:00,-5,5,-10,10
21144,2026-06-17 02:03:00+02:00,2026-06-17 00:03:00+00:00,2026-06-17 01:46:47.470000+02:00,2026-06-16 23:46:47.470000+00:00,-5,5,-10,10
21145,2026-06-17 02:06:00+02:00,2026-06-17 00:06:00+00:00,2026-06-17 01:46:47.470000+02:00,2026-06-16 23:46:47.470000+00:00,-5,5,-10,10
21146,2026-06-17 02:16:00+02:00,2026-06-17 00:16:00+00:00,2026-06-17 01:46:47.470000+02:00,2026-06-16 23:46:47.470000+00:00,-5,5,-10,10
21148,2026-06-17 03:05:00+02:00,2026-06-17 01:05:00+00:00,2026-06-17 01:46:47.470000+02:00,2026-06-16 23:46:47.470000+00:00,-5,5,-10,10
21149,2026-06-17 03:11:00+02:00,2026-06-17 01:11:00+00:00,2026-06-17 01:46:47.470000+02:00,2026-06-16 23:46:47.470000+00:00,-5,5,-10,10
21150,2026-06-17 03:15:00+02:00,2026-06-17 01:15:00+00:00,2026-06-17 01:46:47.470000+02:00,2026-06-16 23:46:47.470000+00:00,-5,5,-10,10
21151,2026-06-17 04:07:00+02:00,2026-06-17 02:07:00+00:00,2026-06-17 01:46:47.470000+02:00,2026-06-16 23:46:47.470000+00:00,-5,5,-10,10
21152,2026-06-17 04:10:00+02:00,2026-06-17 02:10:00+00:00,2026-06-17 04:09:06.060000+02:00,2026-06-17 02:09:06.060000+00:00,-5,5,-8,8
21153,2026-06-17 04:14:00+02:00,2026-06-17 02:14:00+00:00,2026-06-17 04:09:06.060000+02:00,2026-06-17 02:09:06.060000+00:00,-5,5,-8,8
21154,2026-06-17 04:18:00+02:00,2026-06-17 02:18:00+00:00,2026-06-17 04:09:06.060000+02:00,2026-06-17 02:09:06.060000+00:00,-5,5,-8,8
21155,2026-06-17 04:22:00+02:00,2026-06-17 02:22:00+00:00,2026-06-17 04:09:06.060000+02:00,2026-06-17 02:09:06.060000+00:00,-5,5,-8,8
21156,2026-06-17 04:29:00+02:00,2026-06-17 02:29:00+00:00,2026-06-17 04:09:06.060000+02:00,2026-06-17 02:09:06.060000+00:00,-5,5,-8,8
21157,2026-06-17 04:38:00+02:00,2026-06-17 02:38:00+00:00,2026-06-17 04:09:06.060000+02:00,2026-06-17 02:09:06.060000+00:00,-5,5,-8,8
21158,2026-06-17 04:57:00+02:00,2026-06-17 02:57:00+00:00,2026-06-17 04:56:22.220000+02:00,2026-06-17 02:56:22.220000+00:00,-5,5,-8,8
21159,2026-06-17 05:00:00+02:00,2026-06-17 03:00:00+00:00,2026-06-17 04:56:22.220000+02:00,2026-06-17 02:56:22.220000+00:00,-5,5,-8,8
21160,2026-06-17 05:06:00+02:00,2026-06-17 03:06:00+00:00,2026-06-17 04:56:22.220000+02:00,2026-06-17 02:56:22.220000+00:00,-5,5,-8,8
21161,2026-06-17 05:12:00+02:00,2026-06-17 03:12:00+00:00,2026-06-17 04:56:22.220000+02:00,2026-06-17 02:56:22.220000+00:00,-5,5,-8,8
21162,2026-06-17 05:14:00+02:00,2026-06-17 03:14:00+00:00,2026-06-17 04:56:22.220000+02:00,2026-06-17 02:56:22.220000+00:00,-5,5,-8,8
21163,2026-06-17 05:40:00+02:00,2026-06-17 03:40:00+00:00,2026-06-17 04:56:22.220000+02:00,2026-06-17 02:56:22.220000+00:00,-5,5,-8,8
21164,2026-06-17 05:47:00+02:00,2026-06-17 03:47:00+00:00,2026-06-17 05:45:05.050000+02:00,2026-06-17 03:45:05.050000+00:00,-5,5,-5,5
21165,2026-06-17 05:50:00+02:00,2026-06-17 03:50:00+00:00,2026-06-17 05:45:05.050000+02:00,2026-06-17 03:45:05.050000+00:00,-5,5,-5,5
21166,2026-06-17 05:52:00+02:00,2026-06-17 03:52:00+00:00,2026-06-17 05:45:05.050000+02:00,2026-06-17 03:45:05.050000+00:00,-5,5,-5,5
21167,2026-06-17 05:54:00+02:00,2026-06-17 03:54:00+00:00,2026-06-17 05:45:05.050000+02:00,2026-06-17 03:45:05.050000+00:00,-5,5,-5,5
21168,2026-06-17 06:15:00+02:00,2026-06-17 04:15:00+00:00,2026-06-17 05:45:05.050000+02:00,2026-06-17 03:45:05.050000+00:00,-5,5,-5,5
21169,2026-06-17 06:25:00+02:00,2026-06-17 04:25:00+00:00,2026-06-17 05:45:05.050000+02:00,2026-06-17 03:45:05.050000+00:00,-5,5,-5,5
21170,2026-06-17 06:35:00+02:00,2026-06-17 04:35:00+00:00,2026-06-17 05:45:05.050000+02:00,2026-06-17 03:45:05.050000+00:00,-5,5,-5,5
21171,2026-06-17 06:44:00+02:00,2026-06-17 04:44:00+00:00,2026-06-17 05:45:05.050000+02:00,2026-06-17 03:45:05.050000+00:00,-5,5,-5,5
21172,2026-06-17 06:55:00+02:00,2026-06-17 04:55:00+00:00,2026-06-17 05:45:05.050000+02:00,2026-06-17 03:45:05.050000+00:00,-5,5,-5,5
21173,2026-06-17 07:15:00+02:00,2026-06-17 05:15:00+00:00,2026-06-17 05:45:05.050000+02:00,2026-06-17 03:45:05.050000+00:00,-5,5,-5,5
21174,2026-06-17 07:21:00+02:00,2026-06-17 05:21:00+00:00,2026-06-17 05:45:05.050000+02:00,2026-06-17 03:45:05.050000+00:00,-5,5,-5,5
21175,2026-06-17 07:49:00+02:00,2026-06-17 05:49:00+00:00,2026-06-17 07:47:47.470000+02:00,2026-06-17 05:47:47.470000+00:00,-3,3,-10,10
21176,2026-06-17 07:53:00+02:00,2026-06-17 05:53:00+00:00,2026-06-17 07:47:47.470000+02:00,2026-06-17 05:47:47.470000+00:00,-3,3,-10,10
21177,2026-06-17 07:56:00+02:00,2026-06-17 05:56:00+00:00,2026-06-17 07:47:47.470000+02:00,2026-06-17 05:47:47.470000+00:00,-3,3,-10,10
21178,2026-06-17 07:57:00+02:00,2026-06-17 05:57:00+00:00,2026-06-17 07:47:47.470000+02:00,2026-06-17 05:47:47.470000+00:00,-3,3,-10,10
21179,2026-06-17 08:03:00+02:00,2026-06-17 06:03:00+00:00,2026-06-17 07:47:47.470000+02:00,2026-06-17 05:47:47.470000+00:00,-3,3,-10,10
21180,2026-06-17 08:12:00+02:00,2026-06-17 06:12:00+00:00,2026-06-17 07:47:47.470000+02:00,2026-06-17 05:47:47.470000+00:00,-3,3,-10,10
21183,2026-06-17 08:46:00+02:00,2026-06-17 06:46:00+00:00,2026-06-17 07:47:47.470000+02:00,2026-06-17 05:47:47.470000+00:00,-3,3,-10,10
21185,2026-06-23 11:55:00+02:00,2026-06-23 09:55:00+00:00,2026-06-17 07:47:47.470000+02:00,2026-06-17 05:47:47.470000+00:00,-3,3,-10,10
21189,2026-06-23 14:30:00+02:00,2026-06-23 12:30:00+00:00,2026-06-17 07:47:47.470000+02:00,2026-06-17 05:47:47.470000+00:00,-3,3,-10,10
21191,2026-06-23 15:00:00+02:00,2026-06-23 13:00:00+00:00,2026-06-17 07:47:47.470000+02:00,2026-06-17 05:47:47.470000+00:00,-3,3,-10,10
21192,2026-06-23 15:35:00+02:00,2026-06-23 13:35:00+00:00,2026-06-17 07:47:47.470000+02:00,2026-06-17 05:47:47.470000+00:00,-3,3,-10,10
21193,2026-06-23 15:44:00+02:00,2026-06-23 13:44:00+00:00,2026-06-17 07:47:47.470000+02:00,2026-06-17 05:47:47.470000+00:00,-3,3,-10,10
21199,2026-06-23 16:16:00+02:00,2026-06-23 14:16:00+00:00,2026-06-17 07:47:47.470000+02:00,2026-06-17 05:47:47.470000+00:00,-3,3,-10,10
21200,2026-06-23 16:21:00+02:00,2026-06-23 14:21:00+00:00,2026-06-17 07:47:47.470000+02:00,2026-06-17 05:47:47.470000+00:00,-3,3,-10,10
21201,2026-06-23 16:35:00+02:00,2026-06-23 14:35:00+00:00,2026-06-17 07:47:47.470000+02:00,2026-06-17 05:47:47.470000+00:00,-3,3,-10,10
21203,2026-06-23 16:42:00+02:00,2026-06-23 14:42:00+00:00,2026-06-17 07:47:47.470000+02:00,2026-06-17 05:47:47.470000+00:00,-3,3,-10,10
21204,2026-06-23 16:59:00+02:00,2026-06-23 14:59:00+00:00,2026-06-17 07:47:47.470000+02:00,2026-06-17 05:47:47.470000+00:00,-3,3,-10,10
21205,2026-06-23 17:15:00+02:00,2026-06-23 15:15:00+00:00,2026-06-17 07:47:47.470000+02:00,2026-06-17 05:47:47.470000+00:00,-3,3,-10,10
21206,2026-06-23 17:31:00+02:00,2026-06-23 15:31:00+00:00,2026-06-17 07:47:47.470000+02:00,2026-06-17 05:47:47.470000+00:00,-3,3,-10,10
21207,2026-06-23 17:55:00+02:00,2026-06-23 15:55:00+00:00,2026-06-17 07:47:47.470000+02:00,2026-06-17 05:47:47.470000+00:00,-3,3,-10,10
21208,2026-06-23 17:58:00+02:00,2026-06-23 15:58:00+00:00,2026-06-17 07:47:47.470000+02:00,2026-06-17 05:47:47.470000+00:00,-3,3,-10,10
21209,2026-06-23 18:03:00+02:00,2026-06-23 16:03:00+00:00,2026-06-17 07:47:47.470000+02:00,2026-06-17 05:47:47.470000+00:00,-3,3,-10,10
21210,2026-06-23 18:04:00+02:00,2026-06-23 16:04:00+00:00,2026-06-17 07:47:47.470000+02:00,2026-06-17 05:47:47.470000+00:00,-3,3,-10,10
21211,2026-06-23 18:07:00+02:00,2026-06-23 16:07:00+00:00,2026-06-17 07:47:47.470000+02:00,2026-06-17 05:47:47.470000+00:00,-3,3,-10,10
21212,2026-06-23 18:08:00+02:00,2026-06-23 16:08:00+00:00,2026-06-17 07:47:47.470000+02:00,2026-06-17 05:47:47.470000+00:00,-3,3,-10,10
21213,2026-06-23 18:09:00+02:00,2026-06-23 16:09:00+00:00,2026-06-17 07:47:47.470000+02:00,2026-06-17 05:47:47.470000+00:00,-3,3,-10,10
21214,2026-06-23 18:13:00+02:00,2026-06-23 16:13:00+00:00,2026-06-17 07:47:47.470000+02:00,2026-06-17 05:47:47.470000+00:00,-3,3,-10,10
21215,2026-06-23 18:14:00+02:00,2026-06-23 16:14:00+00:00,2026-06-17 07:47:47.470000+02:00,2026-06-17 05:47:47.470000+00:00,-3,3,-10,10
21216,2026-06-23 18:19:00+02:00,2026-06-23 16:19:00+00:00,2026-06-17 07:47:47.470000+02:00,2026-06-17 05:47:47.470000+00:00,-3,3,-10,10
21217,2026-06-23 18:21:00+02:00,2026-06-23 16:21:00+00:00,2026-06-17 07:47:47.470000+02:00,2026-06-17 05:47:47.470000+00:00,-3,3,-10,10
21218,2026-06-23 18:33:00+02:00,2026-06-23 16:33:00+00:00,2026-06-17 07:47:47.470000+02:00,2026-06-17 05:47:47.470000+00:00,-3,3,-10,10
21219,2026-06-23 18:38:00+02:00,2026-06-23 16:38:00+00:00,2026-06-17 07:47:47.470000+02:00,2026-06-17 05:47:47.470000+00:00,-3,3,-10,10
21221,2026-06-23 18:49:00+02:00,2026-06-23 16:49:00+00:00,2026-06-17 07:47:47.470000+02:00,2026-06-17 05:47:47.470000+00:00,-3,3,-10,10
21222,2026-06-23 18:53:00+02:00,2026-06-23 16:53:00+00:00,2026-06-17 07:47:47.470000+02:00,2026-06-17 05:47:47.470000+00:00,-3,3,-10,10
21223,2026-06-23 18:54:00+02:00,2026-06-23 16:54:00+00:00,2026-06-17 07:47:47.470000+02:00,2026-06-17 05:47:47.470000+00:00,-3,3,-10,10
21224,2026-06-23 18:59:00+02:00,2026-06-23 16:59:00+00:00,2026-06-17 07:47:47.470000+02:00,2026-06-17 05:47:47.470000+00:00,-3,3,-10,10
21225,2026-06-23 19:00:00+02:00,2026-06-23 17:00:00+00:00,2026-06-17 07:47:47.470000+02:00,2026-06-17 05:47:47.470000+00:00,-3,3,-10,10
21226,2026-06-23 19:04:00+02:00,2026-06-23 17:04:00+00:00,2026-06-17 07:47:47.470000+02:00,2026-06-17 05:47:47.470000+00:00,-3,3,-10,10
21227,2026-06-23 19:05:00+02:00,2026-06-23 17:05:00+00:00,2026-06-17 07:47:47.470000+02:00,2026-06-17 05:47:47.470000+00:00,-3,3,-10,10
21228,2026-06-23 19:11:00+02:00,2026-06-23 17:11:00+00:00,2026-06-17 07:47:47.470000+02:00,2026-06-17 05:47:47.470000+00:00,-3,3,-10,10
21229,2026-06-23 19:12:00+02:00,2026-06-23 17:12:00+00:00,2026-06-17 07:47:47.470000+02:00,2026-06-17 05:47:47.470000+00:00,-3,3,-10,10
21230,2026-06-23 19:13:00+02:00,2026-06-23 17:13:00+00:00,2026-06-17 07:47:47.470000+02:00,2026-06-17 05:47:47.470000+00:00,-3,3,-10,10
21231,2026-06-23 19:23:00+02:00,2026-06-23 17:23:00+00:00,2026-06-17 07:47:47.470000+02:00,2026-06-17 05:47:47.470000+00:00,-3,3,-10,10
21232,2026-06-23 19:31:00+02:00,2026-06-23 17:31:00+00:00,2026-06-17 07:47:47.470000+02:00,2026-06-17 05:47:47.470000+00:00,-3,3,-10,10
21233,2026-06-23 19:38:00+02:00,2026-06-23 17:38:00+00:00,2026-06-17 07:47:47.470000+02:00,2026-06-17 05:47:47.470000+00:00,-3,3,-10,10
21234,2026-06-23 19:39:00+02:00,2026-06-23 17:39:00+00:00,2026-06-17 07:47:47.470000+02:00,2026-06-17 05:47:47.470000+00:00,-3,3,-10,10
21235,2026-06-23 19:40:00+02:00,2026-06-23 17:40:00+00:00,2026-06-17 07:47:47.470000+02:00,2026-06-17 05:47:47.470000+00:00,-3,3,-10,10
